YEAR,REGION,AREA,SOURCE_LOAN,PURPOSE_BORROW,VALUE,UNIT,SOURCE
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,รวม,อื่นๆ,1234,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,"หนี้ในระบบ ",รวม,210838,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,98636,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการศึกษา,3193,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",76007,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,20313,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,11597,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,"หนี้ในระบบ ",อื่นๆ,1092,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,หนี้นอกระบบ,รวม,3513,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,571,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการศึกษา,73,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",1528,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,1074,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำการเกษตร,125,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,ในเขตเทศบาล,หนี้นอกระบบ,อื่นๆ,142,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,รวม,รวม,198114,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,51651,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,รวม,ใช้ในการศึกษา,3056,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",78786,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,รวม,ใช้ในการทำธุรกิจ,13443,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,รวม,ใช้ในการทำการเกษตร,50399,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,รวม,อื่นๆ,778,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,"หนี้ในระบบ ",รวม,194430,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,51202,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการศึกษา,3034,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",76931,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,12941,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,49672,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,"หนี้ในระบบ ",อื่นๆ,650,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,หนี้นอกระบบ,รวม,3684,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,449,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ในการศึกษา,22,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",1856,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,502,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำการเกษตร,727,บาท,สำนักงานสถิติแห่งชาติ
2564,ทั่วราชอาณาจักร,นอกเขตเทศบาล,หนี้นอกระบบ,อื่นๆ,129,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,รวม,รวม,225940,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,142821,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,รวม,ใช้ในการศึกษา,2218,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",68489,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,รวม,ใช้ในการทำธุรกิจ,11272,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,รวม,ใช้ในการทำการเกษตร,811,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,รวม,อื่นๆ,328,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,"หนี้ในระบบ ",รวม,222456,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,142181,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,"หนี้ในระบบ ",ใช้ในการศึกษา,2113,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",66479,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,10731,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,803,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,"หนี้ในระบบ ",อื่นๆ,150,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,รวม,3484,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,640,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,ใช้ในการศึกษา,106,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",2011,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,541,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,ใช้ในการทำการเกษตร,8,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,อื่นๆ,178,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,รวม,213836,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,134988,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,ใช้ในการศึกษา,2479,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",65269,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,ใช้ในการทำธุรกิจ,10452,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,ใช้ในการทำการเกษตร,256,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,อื่นๆ,392,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ",รวม,210008,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,134268,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการศึกษา,2353,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",63064,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,9898,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,246,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ",อื่นๆ,180,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,หนี้นอกระบบ,รวม,3828,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,720,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการศึกษา,126,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",2206,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,554,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำการเกษตร,10,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,หนี้นอกระบบ,อื่นๆ,212,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,รวม,รวม,288472,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,183286,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,รวม,ใช้ในการศึกษา,870,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",85125,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,รวม,ใช้ในการทำธุรกิจ,15511,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,รวม,ใช้ในการทำการเกษตร,3680,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,รวม,อื่นๆ,0,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,"หนี้ในระบบ ",รวม,286763,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,183059,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการศึกษา,870,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",84121,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,15033,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,3680,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,"หนี้ในระบบ ",อื่นๆ,0,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,หนี้นอกระบบ,รวม,1709,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,227,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ในการศึกษา,0,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",1004,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,477,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำการเกษตร,0,บาท,สำนักงานสถิติแห่งชาติ
2564,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",นอกเขตเทศบาล,หนี้นอกระบบ,อื่นๆ,0,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,รวม,รวม,189455,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,67511,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,รวม,ใช้ในการศึกษา,1742,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",82866,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,รวม,ใช้ในการทำธุรกิจ,14003,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,รวม,ใช้ในการทำการเกษตร,23070,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,รวม,อื่นๆ,263,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,"หนี้ในระบบ ",รวม,185336,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,67086,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,"หนี้ในระบบ ",ใช้ในการศึกษา,1715,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",81320,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,12649,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,22440,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,"หนี้ในระบบ ",อื่นๆ,127,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,หนี้นอกระบบ,รวม,4118,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,424,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,หนี้นอกระบบ,ใช้ในการศึกษา,27,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",1546,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,1354,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,หนี้นอกระบบ,ใช้ในการทำการเกษตร,630,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,รวม,หนี้นอกระบบ,อื่นๆ,137,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,รวม,รวม,190168,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,77541,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,รวม,ใช้ในการศึกษา,1815,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",83956,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,รวม,ใช้ในการทำธุรกิจ,18768,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,รวม,ใช้ในการทำการเกษตร,7896,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,รวม,อื่นๆ,191,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",รวม,185426,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,76794,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการศึกษา,1772,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",82593,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,16596,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,7578,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",อื่นๆ,93,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,รวม,4742,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,746,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการศึกษา,42,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",1364,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,2173,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำการเกษตร,318,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,อื่นๆ,99,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,รวม,รวม,188902,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,59735,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,รวม,ใช้ในการศึกษา,1686,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",82021,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,รวม,ใช้ในการทำธุรกิจ,10309,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,รวม,ใช้ในการทำการเกษตร,34832,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,รวม,อื่นๆ,319,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,"หนี้ในระบบ ",รวม,185267,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,59561,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการศึกษา,1671,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",80333,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,9589,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,33960,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,"หนี้ในระบบ ",อื่นๆ,153,บาท,สำนักงานสถิติแห่งชาติ
